webAddress,address,price,PricePerSqaureMeter,numOfRooms,squareMeters
https://www.otodom.pl/pl/oferta/prokocim-po-remoncie-2-pokoje-z-oddzielna-kuchnia-ID4k4BK;Kraków, Bieżanów-Prokocim, Erazma Jerzmanowskiego;479 000 zł;11 062 zł/m²;2 pokoje;43.3 m²
https://www.otodom.pl/pl/oferta/mieszkanie-51m2-2-pokoje-nowa-huta-os-teatralne-ID4kLGv;Kraków, Nowa Huta;465 000 zł;9141 zł/m²;2 pokoje;50.87 m²
https://www.otodom.pl/pl/oferta/apartament-inwestycyjny-10-681-87-m2-centrum-ID4jwWT;Kraków, Podgórze, Zabłocie, Pana Tadeusza;459 000 zł;10 682 zł/m²;2 pokoje;42.97 m²
https://www.otodom.pl/pl/oferta/3-pokoje-w-zielonej-czesci-miasta-ID4kqsA;Kraków, Nowa Huta, Tadeusza Ptaszyckiego;480 861 zł;10 100 zł/m²;3 pokoje;47.61 m²
https://www.otodom.pl/pl/oferta/plaszow-2-pokojowe-mieszkanie-z-ogrodkiem-ID4l6EZ;Kraków, Podgórze, Płaszów, Myśliwska;449 344 zł;11 200 zł/m²;2 pokoje;40.12 m²
https://www.otodom.pl/pl/oferta/mieszkanie-w-swietnej-lokalizacji-piwnica-loggi-ID4klVR;Kraków, Prądnik Czerwony, Ugorek, ul. Pawła Włodkowica;450 000 zł;8911 zł/m²;2 pokoje;50.5 m²
https://www.otodom.pl/pl/oferta/4-pokoje-pradnik-bialy-paszkowskiego-pekowicka-ID4k9yC;Kraków, Prądnik Biały, gen. Franciszka Paszkowskiego;487 539 zł;7999 zł/m²;4 pokoje;60.95 m²
https://www.otodom.pl/pl/oferta/funkcjonalne-47-2-m2-os-tysiaclecia-okazja-ID4l6BX;Kraków, Mistrzejowice;475 000 zł;10 064 zł/m²;3 pokoje;47.2 m²
https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-blisko-zalewu-ID4j1N1;Kraków, Nowa Huta, os. Sportowe;450 000 zł;8925 zł/m²;2 pokoje;50.42 m²
https://www.otodom.pl/pl/oferta/dwupokojowe-w-niskiej-zabudowie-nowa-huta-ID4l6wL;Kraków, Nowa Huta;410 000 zł;9896 zł/m²;2 pokoje;41.43 m²
https://www.otodom.pl/pl/oferta/bezposrednio-os-piastow-3-pok-loggia-winda-ID4klQf;Kraków, Mistrzejowice, os. Piastów;489 000 zł;11 114 zł/m²;3 pokoje;44 m²
https://www.otodom.pl/pl/oferta/limitowane-mieszkanie-idealny-uklad-klucze-juz-ID4l6uV;Kraków, Bieżanów-Prokocim, ul. Agatowa;488 300 zł;9167 zł/m²;3 pokoje;53.27 m²
https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-dla-seniora-gotowe-3-pokoje-ID4l4zJ;Kraków, Bieżanów-Prokocim;488 800 zł;9166 zł/m²;3 pokoje;53.33 m²
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-45m2-krakow-kozlowek-ID4hjII;Kraków, Bieżanów-Prokocim, ul. Na Kozłówce 4;499 000 zł;11 089 zł/m²;2 pokoje;45 m²
